"ID","LONGDISTANCE","INTERNATIONAL","LOCAL","DROPPED","PAYMETHOD","LOCALBILLTYPE","LONGDISTANCEBILLTYPE","USAGE","RATEPLAN","GENDER","STATUS","CHILDREN","ESTINCOME","CAROWNER","AGE","CHURN"
"1455","37","0","262","0","CC","Budget","Standard","265","3","F","S","0","40120.00","N","24.00","T"
"1460","22","0","82","0","CC","Budget","Intnl_discount","104","3","F","M","2","76289.20","N","48.206667","F"
"1462","11","0","5","0","CC","Budget","Standard","17","3","M","M","1","66931.90","N","63.933333","T"
"1463","32","0","99","0","CC","FreeLocal","Standard","108","4","F","S","0","40120.00","Y","23.00","T"
"1464","39","0","26","0","Auto","FreeLocal","Intnl_discount","48","3","F","M","1","14085.50","N","24.00","T"
"1465","59","0","154","0","CC","Budget","Intnl_discount","168","4","F","S","0","32962.60","N","21.00","T"
"1466","43","0","61","0","CC","Budget","Standard","65","4","F","S","0","42000.00","N","22.00","T"
"1467","39","0","35","0","Auto","Budget","Standard","41","1","F","S","2","43000.00","N","20.00","T"
"1468","14","0","9","0","Auto","Budget","Intnl_discount","23","2","F","D","1","77726.40","N","56.72","F"
"1469","59","2","38","0","CC","FreeLocal","Standard","62","4","F","S","2","42000.00","N","18.00","T"
"1480","29","0","13","0","CC","FreeLocal","Standard","42","4","F","M","2","98217.10","N","44.98","F"
"1482","14","0","88","0","CH","Budget","Intnl_discount","102","3","F","S","1","2929.13","N","53.506667","T"
"1484","6","0","132","0","CC","FreeLocal","Standard","139","4","F","M","2","41876.60","Y","44.093333","F"
"1491","2","0","49","0","Auto","FreeLocal","Standard","50","2","M","S","0","80221.20","N","29.026667","F"
"1492","1","0","43","0","CC","FreeLocal","Standard","56","2","M","S","0","84479.20","N","32.00","F"
"1494","12","0","89","0","CH","FreeLocal","Standard","102","1","F","M","0","77994.00","N","50.553333","T"
"1496","12","0","18","0","CC","Budget","Standard","31","1","F","M","0","59008.40","Y","30.18","T"
"1497","2","5","23","0","Auto","Budget","Intnl_discount","31","4","M","M","2","5265.35","N","52.873333","F"
"1498","5","7","76","0","CH","FreeLocal","Intnl_discount","88","2","M","S","1","84978.10","N","21.64","F"
"1499","21","0","85","0","CC","Budget","Intnl_discount","107","1","F","M","2","36647.90","N","49.986667","T"
"1503","18","0","8","0","CC","Budget","Standard","27","2","F","M","2","16962.20","N","45.36","F"
"1505","20","4","117","0","CH","Budget","Intnl_discount","142","4","M","M","2","10708.30","N","26.026667","F"
"1508","21","0","87","0","CC","Budget","Standard","109","3","F","M","0","2031.61","N","20.30","T"
"1515","0","0","15","0","CC","FreeLocal","Standard","15","3","F","M","0","55221.00","N","47.00","F"
"1516","28","0","60","0","Auto","FreeLocal","Standard","89","3","F","M","1","8073.11","N","48.00","F"
"1518","28","0","97","0","CC","FreeLocal","Standard","125","1","M","S","1","24141.50","Y","17.006667","T"
"1519","29","0","40","0","CC","Budget","Intnl_discount","70","2","M","S","2","63152.60","Y","63.173333","F"
"1522","13","0","40","0","CC","Budget","Standard","53","2","F","S","0","42760.50","N","52.646667","F"
"1523","23","0","10","0","Auto","Budget","Intnl_discount","34","2","F","S","1","49072.00","N","62.00","F"
"1524","16","0","126","0","CC","FreeLocal","Standard","142","4","F","M","0","27371.80","Y","41.00","F"
"1529","7","0","6","0","CC","Budget","Standard","13","4","F","M","0","95405.70","N","43.00","F"
"1530","21","0","87","0","CC","Budget","Standard","108","4","F","S","0","95786.80","Y","46.00","F"
"1532","0","0","11","0","CC","FreeLocal","Intnl_discount","12","3","M","S","0","90321.60","N","55.113333","T"
"1533","18","0","136","0","CH","FreeLocal","Standard","154","2","M","S","0","90478.60","N","54.553333","T"
"1534","8","0","13","0","CH","Budget","Standard","21","1","F","M","2","56187.00","N","55.00","F"
"1537","23","0","206","0","CC","Budget","Intnl_discount","229","2","F","S","1","42000.00","N","24.393333","T"
"1542","29","0","45","0","CH","FreeLocal","Standard","75","1","M","M","2","29616.00","N","49.426667","F"
"1545","2","0","28","0","CC","FreeLocal","Standard","31","2","M","S","1","41690.50","Y","14.64","F"
"1547","26","0","32","1","CC","Budget","Standard","59","4","M","S","2","96.33","N","56.473333","F"
"1553","12","0","46","4","CC","FreeLocal","Standard","58","1","M","M","2","53010.80","N","18.84","F"
"1559","9","0","6","0","CC","Budget","Intnl_discount","15","2","M","D","0","20078.00","N","32.846667","F"
"1560","17","4","49","1","Auto","FreeLocal","Standard","72","2","F","M","2","47902.00","N","26.033333","F"
"1565","22","0","178","0","CC","Budget","Standard","200","2","M","M","1","7545.96","Y","16.753333","T"
"1572","22","0","13","0","Auto","Budget","Standard","36","4","F","S","1","17540.70","Y","62.786667","T"
"1573","28","0","45","0","CH","Budget","Standard","74","4","F","M","0","83891.90","Y","61.02","T"
"1574","26","0","12","0","CC","FreeLocal","Standard","38","4","F","S","2","28220.80","N","38.766667","T"
"1576","13","0","87","0","CC","FreeLocal","Standard","100","2","F","S","0","28589.10","N","15.60","T"
"1581","11","1","22","0","CC","FreeLocal","Standard","36","2","M","S","2","89459.90","N","53.28","T"
"1584","14","0","25","0","CC","Budget","Standard","40","3","F","S","1","13576.50","N","39.426667","T"
"1589","16","0","81","0","CH","Budget","Standard","98","4","F","M","1","57063.00","Y","52.333333","F"
"1591","12","0","311","0","CC","Budget","Standard","323","4","F","S","0","45612.90","N","14.30","F"
"1596","11","0","50","0","CC","FreeLocal","Standard","61","3","F","S","1","7737.94","N","42.666667","T"
"1597","21","0","293","0","CH","Budget","Standard","314","1","M","S","2","65000.00","N","45.00","T"
"1598","0","0","2","0","CC","Budget","Standard","2","3","F","M","2","45287.60","Y","29.026667","F"
"1599","12","0","163","0","CC","Budget","Intnl_discount","175","1","F","M","2","59613.10","N","34.32","T"
"1601","0","0","1","0","CC","FreeLocal","Intnl_discount","1","3","F","S","1","16326.70","N","50.613333","T"
"1604","18","0","59","0","CC","FreeLocal","Standard","77","2","F","S","2","9559.78","N","51.38","T"
"1610","28","4","13","0","CC","Budget","Intnl_discount","47","4","M","M","1","39229.10","N","26.26","F"
"1615","20","8","13","0","CC","FreeLocal","Standard","43","4","F","S","0","98716.30","N","55.66","T"
"1616","11","0","47","0","Auto","Budget","Standard","58","2","F","S","2","66182.70","Y","62.48","F"
"1619","18","0","31","0","Auto","FreeLocal","Intnl_discount","50","4","F","M","2","35976.50","Y","48.853333","T"
"1620","16","0","56","0","CC","Budget","Intnl_discount","72","4","F","M","0","32703.10","Y","64.92","F"
"1622","15","0","24","0","CH","FreeLocal","Standard","39","1","F","M","2","8204.72","N","52.973333","F"
"1623","8","9","45","0","Auto","FreeLocal","Standard","63","2","M","M","1","97180.40","N","33.00","F"
"1626","16","1","125","0","CC","FreeLocal","Intnl_discount","142","1","M","S","0","64136.60","Y","61.106667","T"
"1628","24","0","73","0","CH","FreeLocal","Standard","97","3","F","M","2","45429.70","Y","61.713333","T"
"1630","9","0","11","0","CC","FreeLocal","Standard","21","2","F","S","0","25285.50","N","53.986667","T"
"1640","29","9","104","0","CC","Budget","Standard","143","3","M","S","2","43634.50","N","21.78","T"
"1644","22","0","40","0","Auto","Budget","Standard","62","2","F","S","1","13109.10","N","62.606667","T"
"1645","16","5","10","0","CC","Budget","Standard","32","4","M","S","1","92647.50","N","56.046667","T"
"1646","2","0","11","0","CC","Budget","Standard","14","2","M","S","2","21021.60","Y","62.753333","F"
"1647","25","0","179","0","CC","FreeLocal","Standard","206","2","M","S","0","74460.70","Y","55.34","T"
"1650","27","0","58","0","Auto","Budget","Standard","86","1","F","S","2","28787.40","N","41.666667","T"
"1656","29","0","52","0","Auto","FreeLocal","Standard","82","2","F","M","2","62061.80","Y","45.92","F"
"1657","27","0","57","0","CC","Budget","Standard","85","4","F","M","1","20550.90","Y","22.12","T"
"1663","22","0","34","0","Auto","Budget","Standard","57","4","F","S","2","19131.10","N","56.186667","T"
"1669","20","1","112","0","Auto","Budget","Intnl_discount","134","1","M","M","2","42750.30","Y","50.493333","F"
"1671","0","0","0","0","Auto","Budget","Intnl_discount","0","3","F","S","2","2842.55","N","45.92","T"
"1672","15","1","12","0","CC","Budget","Standard","29","1","M","M","2","22358.10","N","52.626667","F"
"1674","7","1","12","0","CC","FreeLocal","Standard","13","2","M","M","0","47870.80","Y","27.26","F"
"1675","22","0","27","0","CH","Budget","Standard","49","4","F","S","2","6440.46","Y","70.00","F"
"1676","28","0","161","0","CC","FreeLocal","Intnl_discount","190","2","F","S","0","7325.50","N","36.92","T"
"1677","8","0","39","0","CC","Budget","Standard","47","2","M","M","1","63900.90","N","28.333333","F"
"1678","6","0","58","0","CC","Budget","Standard","64","3","M","M","2","28766.90","N","46.84","F"
"1690","11","9","115","1","CH","FreeLocal","Intnl_discount","137","1","M","S","0","69000.00","Y","42.00","T"
"1694","11","0","15","0","CC","Budget","Standard","26","2","M","M","2","1406.05","Y","19.306667","F"
"1696","22","0","28","0","Auto","Budget","Standard","50","3","F","S","0","73228.30","N","61.00","F"
"1697","2","0","150","0","Auto","FreeLocal","Standard","152","3","F","S","2","76231.90","N","63.806667","F"
"1710","0","3","10","0","CC","Budget","Intnl_discount","14","4","M","M","1","63437.30","N","63.653333","T"
"1714","27","0","23","0","CC","Budget","Standard","51","4","M","M","2","49910.70","Y","51.52","F"
"1716","11","0","25","0","CC","FreeLocal","Standard","37","3","M","M","0","76161.40","Y","44.573333","T"
"1717","16","0","10","0","CC","FreeLocal","Intnl_discount","26","3","F","M","2","55860.00","Y","14.573333","F"
"1728","9","0","62","1","CH","FreeLocal","Standard","72","4","M","M","0","60102.70","N","42.14","T"
"1730","29","0","332","0","CC","Budget","Standard","361","4","F","M","2","17888.70","N","43.00","F"
"1731","11","0","28","0","CC","FreeLocal","Intnl_discount","40","2","F","S","1","12526.30","N","53.553333","T"
"1734","11","0","95","0","Auto","Budget","Standard","107","2","F","S","2","14578.80","Y","60.933333","T"
"1737","21","0","29","1","CC","FreeLocal","Standard","51","2","M","M","0","78572.20","Y","42.346667","T"
"1739","23","0","168","0","CC","FreeLocal","Standard","191","1","F","M","2","48238.80","N","34.706667","F"
"1741","27","5","16","0","CH","FreeLocal","Standard","49","4","F","M","0","28770.90","N","12.34","F"
"1742","0","0","22","0","CC","Budget","Standard","22","2","F","M","2","87578.20","Y","53.366667","F"
"1743","25","0","32","0","CC","FreeLocal","Standard","58","3","F","M","2","86695.40","N","13.906667","F"
"1749","21","0","35","0","CC","Budget","Standard","57","2","F","S","0","30763.80","Y","14.193333","T"
"1751","7","0","32","0","CC","FreeLocal","Intnl_discount","39","2","M","M","1","69680.90","N","15.846667","F"
"1754","29","0","90","4","Auto","FreeLocal","Intnl_discount","119","3","F","M","0","83287.00","N","67.00","F"
"1755","24","6","27","0","Auto","Budget","Standard","58","2","M","S","0","2056.06","Y","18.94","T"
"1756","25","0","68","0","CC","FreeLocal","Standard","94","4","F","M","2","7776.60","N","35.706667","F"
"1758","4","7","8","0","CC","Budget","Standard","20","4","M","S","0","68000.00","N","63.353333","T"
"1760","6","0","15","0","CC","FreeLocal","Standard","21","4","M","M","0","69343.30","N","42.166667","T"
"1765","2","0","9","0","CC","Budget","Intnl_discount","12","1","F","S","0","27498.10","N","43.00","F"
"1767","26","0","103","0","CC","FreeLocal","Standard","129","1","M","M","2","21419.90","N","59.833333","F"
"1768","5","8","63","0","Auto","FreeLocal","Standard","77","4","M","M","2","30665.20","Y","22.88","F"
"1772","22","0","41","0","CC","Budget","Intnl_discount","64","1","F","S","2","23464.00","Y","52.00","T"
"1773","28","0","38","0","CC","FreeLocal","Standard","67","2","F","M","2","194.57","N","70.00","F"
"1774","17","0","8","0","CH","FreeLocal","Intnl_discount","26","2","F","M","1","98680.40","Y","70.00","F"
"1775","13","0","144","0","CC","Budget","Standard","158","1","M","M","0","65619.70","Y","52.00","T"
"1778","15","0","8","0","CC","FreeLocal","Intnl_discount","24","4","F","M","1","66921.40","Y","52.646667","F"
"1779","13","0","11","0","Auto","FreeLocal","Standard","25","1","F","M","1","98453.60","Y","62.00","F"
"1780","25","0","10","0","CC","FreeLocal","Intnl_discount","35","4","F","M","2","94026.80","Y","27.746667","F"
"1785","17","0","39","0","CC","Budget","Intnl_discount","57","1","M","M","2","47639.10","N","43.00","F"
"1788","5","8","25","0","CC","Budget","Intnl_discount","39","2","M","M","0","3911.90","N","38.413333","F"
"1790","0","0","10","0","CC","FreeLocal","Standard","10","3","F","M","2","18296.40","Y","42.626667","F"
"1796","25","0","125","2","CH","FreeLocal","Standard","151","4","F","M","2","52957.00","Y","39.746667","F"
"1797","20","0","37","0","Auto","Budget","Standard","57","1","F","S","2","86747.10","N","64.853333","F"
"1799","21","0","139","0","Auto","Budget","Standard","160","4","F","M","1","87404.60","N","63.186667","F"
"1801","19","2","14","1","Auto","Budget","Intnl_discount","35","1","F","M","2","85394.00","Y","20.16","F"
"1802","2","0","36","1","CC","FreeLocal","Standard","38","4","F","S","0","2121.36","N","39.786667","T"
"1803","7","0","65","0","CH","Budget","Intnl_discount","73","3","F","M","2","63566.10","Y","56.30","F"
"1806","14","1","149","0","CC","FreeLocal","Intnl_discount","166","4","F","S","0","89813.60","N","12.846667","F"
"1808","21","0","19","0","CC","FreeLocal","Intnl_discount","41","4","F","M","2","82644.20","Y","33.493333","F"
"1809","4","6","18","0","CC","FreeLocal","Standard","29","2","F","S","1","27783.60","N","14.04","T"
"1815","0","0","2","0","CH","FreeLocal","Intnl_discount","2","3","F","M","2","809.43","Y","31.913333","F"
"1816","18","5","20","0","CC","Budget","Standard","43","1","M","S","1","76529.80","N","58.28","T"
"1817","29","0","116","3","CH","Budget","Standard","145","3","F","M","2","34577.70","N","63.253333","F"
"1820","10","0","137","0","CC","FreeLocal","Standard","147","2","F","S","2","19008.40","Y","52.166667","T"
"1821","23","0","126","0","Auto","FreeLocal","Standard","150","4","F","M","0","98056.30","N","55.966667","F"
"1824","2","1","43","0","CH","Budget","Intnl_discount","46","2","M","M","0","78894.20","N","34.00","F"
"1827","14","3","45","0","CC","Budget","Standard","63","4","M","S","1","71329.90","Y","42.233333","F"
"1840","22","7","64","0","CC","FreeLocal","Intnl_discount","94","2","M","M","1","75799.90","N","46.38","T"
"1841","14","0","8","0","CC","Budget","Standard","22","3","F","S","2","15688.50","N","53.06","T"
"1842","29","8","99","0","CH","FreeLocal","Standard","138","2","F","S","0","43382.30","N","16.073333","T"
"1844","16","5","30","0","CC","FreeLocal","Intnl_discount","52","1","F","S","0","5185.31","N","62.053333","T"
"1845","26","0","108","0","CC","Budget","Standard","134","2","F","S","1","35089.00","N","16.06","T"
"1846","22","8","75","0","CH","Budget","Intnl_discount","106","4","F","S","0","37000.00","N","22.433333","T"
"1849","21","0","256","0","CC","Budget","Standard","278","3","F","M","2","59691.30","N","38.04","F"
"1851","28","0","113","0","CC","FreeLocal","Standard","141","4","F","S","2","11251.10","Y","47.00","T"
"1854","14","5","73","0","CH","FreeLocal","Standard","93","1","M","S","0","94928.30","N","40.18","T"
"1856","20","2","90","0","Auto","FreeLocal","Standard","112","1","F","M","2","50622.30","N","40.46","F"
"1863","7","8","71","0","CH","Budget","Intnl_discount","87","2","M","S","1","37626.00","N","33.866667","F"
"1865","17","6","51","0","CC","FreeLocal","Standard","74","4","F","M","1","56722.80","N","60.593333","T"
"1867","0","0","3","0","CC","Budget","Intnl_discount","3","3","M","M","1","120000.00","N","64.226667","T"
"1868","18","0","104","0","CC","Budget","Standard","123","2","F","S","2","3416.62","Y","22.76","T"
"1869","0","0","10","0","Auto","Budget","Standard","10","3","F","M","0","73069.10","Y","55.633333","F"
"1870","15","0","25","0","CC","FreeLocal","Standard","40","3","M","M","1","80000.00","Y","53.213333","T"
"1871","29","0","59","0","CC","FreeLocal","Standard","88","1","F","M","2","8032.16","N","45.666667","F"
"1872","18","0","25","0","Auto","FreeLocal","Standard","44","4","F","D","1","93454.30","Y","48.533333","F"
"1873","26","0","17","0","CC","FreeLocal","Standard","44","2","M","M","0","5745.00","Y","15.38","T"
"1875","23","0","51","0","Auto","FreeLocal","Standard","74","3","F","S","0","92564.10","Y","49.133333","F"
"1882","6","0","46","0","CC","FreeLocal","Standard","53","3","F","M","2","81913.80","Y","49.66","F"
"1890","7","0","7","0","CC","Budget","Standard","14","1","F","M","2","92103.80","N","52.153333","F"
"1891","25","7","54","0","CH","Budget","Intnl_discount","87","1","F","S","2","8392.14","Y","36.68","T"
"1896","12","0","53","0","Auto","FreeLocal","Intnl_discount","66","1","F","S","0","67239.40","N","44.433333","F"
"1899","0","0","4","0","CC","Budget","Standard","4","2","F","M","2","83259.30","N","50.88","F"
"1902","9","6","47","0","Auto","FreeLocal","Standard","63","2","M","M","1","20818.50","N","12.68","F"
"1908","21","3","17","0","CC","FreeLocal","Standard","42","2","M","M","1","76511.30","N","62.08","T"
"1910","43","0","8","0","CH","FreeLocal","Standard","34","1","F","M","1","6946.07","N","20.00","T"
"1911","0","0","112","0","CC","Budget","Standard","113","4","F","M","2","11234.70","Y","49.046667","F"
"1913","0","0","3","1","CH","Budget","Intnl_discount","3","2","F","M","2","36660.90","Y","39.96","F"
"1915","24","5","60","0","CC","FreeLocal","Standard","90","1","F","M","2","68462.80","N","34.40","F"
"1918","10","0","72","0","CC","Budget","Standard","82","1","F","M","2","72841.30","N","47.02","F"
"1919","27","0","51","0","Auto","FreeLocal","Standard","78","1","M","M","1","63670.80","Y","46.146667","T"
"1922","3","0","65","0","Auto","FreeLocal","Standard","93","2","M","M","0","12387.60","N","56.173333","F"
"1925","17","0","27","0","CH","Budget","Standard","44","2","F","M","2","57483.90","N","44.026667","F"
"1927","10","0","32","0","Auto","FreeLocal","Standard","43","2","F","S","2","21274.00","N","45.526667","T"
"1928","21","0","192","0","CC","FreeLocal","Standard","214","4","F","M","2","28267.00","N","30.093333","F"
"1930","8","9","77","0","CH","Budget","Standard","94","4","F","M","2","36725.10","N","55.793333","F"
"1934","20","0","19","0","CC","Budget","Standard","41","3","M","S","1","94188.30","N","57.546667","T"
"1937","15","0","6","0","CC","Budget","Standard","22","1","F","M","2","91861.00","Y","41.98","F"
"1940","17","0","106","0","Auto","FreeLocal","Standard","123","4","F","S","1","12374.90","Y","33.493333","T"
"1941","8","0","37","0","CH","FreeLocal","Standard","46","1","F","M","2","69133.90","Y","26.833333","T"
"1943","11","0","12","0","CH","FreeLocal","Intnl_discount","23","1","F","M","2","84948.00","Y","29.446667","F"
"1958","0","0","0","0","Auto","Budget","Standard","0","4","F","M","2","38215.90","N","30.886667","F"
"1960","2","0","24","0","CH","Budget","Intnl_discount","27","2","F","M","2","49745.30","N","47.966667","F"
"1962","22","4","43","0","CC","Budget","Standard","69","3","F","M","2","88427.00","N","13.86","F"
"1964","3","8","5","0","CC","Budget","Intnl_discount","16","1","M","S","0","89142.70","N","53.693333","T"
"1965","20","0","106","0","Auto","FreeLocal","Intnl_discount","127","3","F","S","0","74530.80","N","63.086667","F"
"1967","45","0","262","0","CC","Budget","Standard","265","1","F","S","0","30000.00","N","23.00","T"
"1974","11","0","5","0","CC","Budget","Standard","17","4","M","M","1","66931.90","N","63.933333","T"
"1975","8","0","99","0","CC","FreeLocal","Standard","108","3","M","M","2","9309.57","Y","25.44","F"
"1977","45","0","154","0","CC","Budget","Intnl_discount","168","3","F","S","0","32962.60","N","24.00","T"
"1979","28","0","35","0","Auto","Budget","Standard","41","1","F","S","2","39000.00","N","22.00","T"
"1981","25","2","38","0","CC","FreeLocal","Standard","62","3","F","S","2","42000.00","N","19.00","T"
"1986","13","0","96","0","CC","FreeLocal","Standard","110","2","F","M","2","90271.60","N","44.926667","F"
"1996","6","0","132","0","CC","FreeLocal","Standard","139","3","F","M","2","41876.60","Y","44.093333","F"
"1997","11","0","5","0","CC","FreeLocal","Standard","18","1","M","M","0","96223.40","Y","64.76","T"
"1998","3","0","25","1","CC","Budget","Intnl_discount","29","1","F","S","0","15989.30","N","61.693333","T"
"1999","14","6","214","0","CC","Budget","Standard","234","3","M","M","0","69168.40","Y","62.426667","T"
"2000","7","0","100","0","CC","Budget","Intnl_discount","113","2","M","M","1","92148.50","Y","30.00","F"
"2002","9","0","6","0","CC","FreeLocal","Intnl_discount","33","2","M","S","0","62705.90","Y","38.00","F"
"2003","7","0","49","0","Auto","FreeLocal","Standard","50","2","M","S","0","80221.20","N","29.026667","F"
"2004","2","0","43","0","CC","FreeLocal","Standard","56","2","M","S","0","84479.20","N","39.00","F"
"2007","12","8","45","0","CC","Budget","Intnl_discount","66","2","M","M","2","90103.70","N","34.946667","F"
"2008","12","0","18","0","CC","Budget","Standard","31","1","F","M","0","59008.40","Y","30.18","T"
"2010","5","7","76","0","CH","FreeLocal","Intnl_discount","88","1","M","S","1","84978.10","N","21.64","T"
"2011","21","0","85","0","CC","Budget","Intnl_discount","107","4","F","M","2","36647.90","N","49.986667","F"
"2012","3","0","37","0","CH","Budget","Intnl_discount","40","1","F","S","0","64319.20","N","41.226667","T"
"2013","20","0","9","0","Auto","Budget","Intnl_discount","29","2","F","S","1","73338.00","N","48.246667","F"
"2014","3","0","40","0","CC","FreeLocal","Standard","44","4","F","S","0","433.74","N","60.746667","T"
"2015","18","0","8","0","CC","Budget","Standard","27","2","F","M","2","16962.20","N","45.36","F"
"2017","20","4","117","0","CH","Budget","Intnl_discount","142","4","M","M","2","10708.30","N","26.026667","F"
"2020","21","0","87","0","CC","Budget","Standard","109","4","F","M","0","2031.61","N","20.30","T"
"2027","0","0","15","0","CC","FreeLocal","Standard","15","1","F","M","0","55221.00","N","61.00","F"
"2028","28","0","60","0","Auto","FreeLocal","Standard","89","4","F","M","1","8073.11","N","55.00","F"
"2029","24","0","5","0","CH","Budget","Standard","29","4","M","M","0","95448.60","Y","53.68","F"
"2031","29","0","40","0","CC","Budget","Intnl_discount","70","2","M","S","2","63152.60","Y","63.173333","F"
"2032","0","0","4","2","CC","Budget","Standard","4","2","M","S","1","31952.00","N","34.266667","F"
"2033","29","0","9","0","CC","Budget","Intnl_discount","38","2","M","S","2","72084.70","N","55.64","F"
"2034","13","0","40","0","CC","Budget","Standard","53","1","F","S","0","42760.50","N","52.00","F"
"2036","16","0","126","0","CC","FreeLocal","Standard","142","2","F","M","0","27371.80","Y","43.00","F"
"2040","16","0","114","0","CH","Budget","Standard","130","2","M","M","1","71472.90","N","41.913333","T"
"2042","21","0","87","0","CC","Budget","Standard","108","4","F","S","0","95786.80","Y","52.00","F"
"2044","0","0","11","0","CH","FreeLocal","Intnl_discount","12","1","M","S","0","90321.60","N","55.113333","T"
"2045","18","0","136","0","CC","FreeLocal","Standard","154","1","M","D","1","90478.60","N","54.553333","T"
"2046","8","0","13","0","CH","Budget","Standard","21","2","F","M","2","56187.00","N","46.00","F"
"2060","20","0","13","0","CC","Budget","Standard","34","1","M","M","0","19749.30","N","60.366667","F"
"2062","9","0","6","0","CC","Budget","Intnl_discount","15","4","M","M","2","20078.00","N","32.846667","F"
"2063","17","4","49","1","Auto","FreeLocal","Standard","72","3","F","M","2","47902.00","N","26.033333","F"
"2071","14","0","25","0","CC","Budget","Standard","40","3","F","S","1","13576.50","N","39.426667","T"
"2073","20","0","39","0","CH","Budget","Intnl_discount","59","2","F","M","2","42031.80","N","50.753333","F"
"2078","29","9","104","0","CC","Budget","Standard","143","4","M","S","2","43634.50","N","21.78","T"
"2082","22","0","40","0","Auto","Budget","Standard","62","3","F","S","1","13109.10","N","62.606667","T"
"2084","3","0","11","0","CC","Budget","Standard","14","2","M","S","2","21021.60","Y","62.753333","F"
"2085","25","0","179","0","CC","FreeLocal","Standard","206","3","M","S","0","74460.70","Y","55.34","T"
"2087","27","0","58","0","Auto","Budget","Standard","86","3","F","S","2","28787.40","N","41.666667","T"
"2090","22","0","20","0","CC","Budget","Intnl_discount","43","1","M","M","1","13091.60","N","59.126667","F"
"2093","29","0","52","0","Auto","FreeLocal","Standard","82","1","F","M","2","62061.80","Y","45.92","F"
"2094","27","0","57","0","CC","Budget","Standard","85","3","F","M","1","20550.90","Y","22.12","T"
"2101","0","1","12","0","CC","FreeLocal","Standard","13","2","M","M","0","47870.80","Y","27.26","F"
"2106","2","0","17","1","Auto","Budget","Standard","19","2","M","M","1","5252.29","N","16.333333","F"
"2109","26","0","13","0","CC","FreeLocal","Standard","40","3","M","M","2","91272.20","Y","25.033333","F"
"2114","22","0","28","0","Auto","Budget","Standard","50","2","F","S","0","73228.30","N","52.646667","F"
"2117","13","1","36","0","CH","FreeLocal","Standard","51","2","M","M","1","64792.30","N","52.146667","T"
"2124","16","0","10","0","CC","FreeLocal","Intnl_discount","26","4","F","M","2","55860.00","Y","14.573333","F"
"2131","10","0","57","0","CC","FreeLocal","Standard","67","4","M","M","2","57360.80","Y","53.253333","F"
"2134","11","0","95","0","Auto","Budget","Standard","107","1","F","S","2","14578.80","Y","60.933333","T"
"2135","0","0","22","0","CC","Budget","Standard","22","2","F","M","2","87578.20","Y","53.366667","F"
"2136","25","0","32","0","CC","FreeLocal","Standard","58","1","F","M","2","86695.40","N","13.906667","F"
"2141","15","0","70","0","CC","Budget","Intnl_discount","85","1","M","M","1","2067.82","N","47.853333","F"
"2144","5","8","63","0","Auto","FreeLocal","Standard","77","1","M","M","2","30665.20","Y","22.88","F"
"2145","6","0","30","0","Auto","FreeLocal","Intnl_discount","37","1","F","M","1","83287.00","Y","47.00","F"
"2146","17","0","8","0","CH","FreeLocal","Intnl_discount","26","4","F","M","1","98680.40","Y","42.00","F"
"2148","10","0","93","0","CC","Budget","Standard","104","1","F","M","1","95620.30","Y","43.00","F"
"2149","22","0","151","0","Auto","FreeLocal","Intnl_discount","174","1","F","S","0","85275.00","N","47.00","F"
"2150","15","0","8","0","CC","FreeLocal","Intnl_discount","24","1","F","M","1","66921.40","Y","62.00","F"
"2155","17","0","39","0","CC","Budget","Intnl_discount","57","1","M","M","2","47639.10","N","48.00","F"
"2158","22","0","103","1","CC","FreeLocal","Standard","126","4","F","S","0","39461.00","N","22.226667","T"
"2159","4","7","258","0","CC","Budget","Intnl_discount","270","4","M","M","1","47371.00","Y","54.96","F"
"2162","20","8","80","0","CH","Budget","Intnl_discount","109","2","M","S","1","16432.10","Y","20.92","T"
"2165","12","0","7","0","Auto","Budget","Intnl_discount","20","2","F","S","1","540.40","Y","39.213333","T"
"2167","8","0","22","0","CC","FreeLocal","Standard","31","2","F","M","2","80087.70","N","41.92","F"
"2168","21","0","256","0","CC","Budget","Standard","278","2","F","M","2","59691.30","N","38.04","F"
"2169","28","0","113","0","CC","FreeLocal","Standard","141","4","F","S","2","11251.10","Y","52.646667","T"
"2173","1","0","29","0","CC","Budget","Standard","31","4","F","S","2","93559.10","N","57.62","F"
"2174","18","0","104","0","CC","Budget","Standard","123","2","F","S","2","3416.62","Y","22.76","T"
"2175","18","0","25","0","Auto","FreeLocal","Standard","44","1","F","S","0","93454.30","Y","48.533333","F"
"2176","26","0","17","0","CC","FreeLocal","Standard","44","2","M","M","0","5745.00","Y","15.38","T"
"2181","1","0","116","0","Auto","Budget","Standard","117","2","M","S","2","60095.20","Y","23.313333","F"
"2182","33","0","8","0","CH","FreeLocal","Standard","34","3","F","M","1","6946.07","N","20.00","T"
"2183","0","0","112","0","CC","Budget","Standard","113","1","F","M","2","11234.70","Y","49.046667","F"
"2184","0","0","65","0","Auto","FreeLocal","Standard","93","2","M","M","0","12387.60","N","56.173333","F"
"2185","19","0","118","0","Auto","FreeLocal","Standard","137","4","F","M","1","82931.30","N","64.64","F"
"2186","17","0","27","0","CH","Budget","Standard","44","3","F","M","2","57483.90","N","44.026667","F"
"2188","10","0","32","0","Auto","FreeLocal","Standard","43","1","F","S","2","21274.00","N","45.526667","T"
"2189","21","0","192","0","CC","FreeLocal","Standard","214","4","F","M","2","28267.00","N","30.093333","F"
